#{"t_start": 1768967348.2015834, "env_id": "parking-basic-v0"}
r,l,t
-57.255096,100,2576.970072
-56.426736,100,2580.126052
-77.773556,100,2583.025223
-65.443965,100,2586.049955
-130.819859,100,2588.991951
-84.145405,100,2592.164128
-92.09183,100,2595.130071
-90.057068,100,2598.046962
-92.339089,100,2600.970506
-55.192827,100,2603.808695
-100.409991,100,2607.674064
-75.063936,100,2610.758074
-87.557364,100,2613.785334
-103.049785,100,2616.721701
-45.270214,100,2621.309033
-70.406739,100,2624.34964
-63.742305,100,2629.16937
-53.952357,100,2642.284402
-49.250326,100,2645.410341
-39.74286,100,2648.296835
-50.140786,100,2651.231968
-39.385186,100,2656.644063
-32.917029,100,2659.586195
-58.661149,100,2663.006812
-91.079647,100,2665.954673
-27.022384,100,2669.436937
-63.09117,100,2673.888432
-41.952472,100,2677.574262
-73.82568,100,2683.79173
-84.296918,100,2693.624933
-63.168475,100,2696.549164
-65.370178,100,2699.573633
-85.771608,100,2712.572827
-75.414603,100,2715.662938
-96.636517,100,2722.610088
-54.419405,100,2725.532624
-96.453008,100,2728.313995
-66.675088,100,2731.148465
-43.279054,100,2734.115291
-47.733716,100,2737.127344
-47.361184,100,2740.143814
-39.912343,100,2743.623145
-55.722568,100,2753.739082
-63.613939,100,2757.150324
-55.268088,100,2760.15957
-71.32591,100,2763.75609
-54.303922,100,2769.760624
-47.305043,100,2772.826365
-27.547591,100,2775.928103
-26.8409,100,2787.247427
-47.526336,100,2790.151015
-34.456151,100,2793.047668
-40.100966,100,2795.915565
-56.389159,100,2799.482563
-62.132294,100,2802.428052
-35.439141,100,2805.396087
-44.761253,100,2810.369727
-70.087756,100,2821.177241
-50.186976,100,2827.622965
-40.694291,100,2831.173887
-61.653588,100,2836.381303
-34.278994,100,2839.349586
-35.275143,100,2842.249198
-78.486798,100,2845.313456
-51.569652,100,2848.23748
-35.14363,100,2852.042238
-41.836124,100,2855.052403
-42.305574,100,2858.066993
-81.736404,100,2860.980663
-51.212037,100,2863.953027
-42.708095,100,2868.181695
-32.927789,100,2871.949018
-41.850043,100,2875.019072
-56.573438,100,2878.150492
-46.086678,100,2881.182266
-45.145334,100,2884.038861
-43.999865,100,2887.503897
-38.386986,100,2890.449826
-46.735429,100,2896.195026
-40.322751,100,2899.106257
-33.076082,100,2901.980832
-38.302473,100,2905.02481
-83.31469,100,2909.36508
-48.579145,100,2912.794564
-39.982151,100,2916.059562
-51.867721,100,2919.088841
-34.662812,100,2922.050351
-38.624101,100,2924.96281
-33.463248,100,2927.787585
-29.991085,100,2931.586992
-44.536865,100,2936.496241
-46.532408,100,2940.391086
-51.483999,100,2943.377144
-41.162014,100,2946.403127
-47.166929,100,2949.36215
-52.788505,100,2952.292079
-50.627623,100,2955.26318
-41.685238,100,2958.216176
-45.977309,100,2961.100272
-52.668763,100,2963.966418
-53.187618,100,2966.903726
-35.783378,100,2969.738522
-42.253951,100,2972.477695
