#{"t_start": 1769134576.1673105, "env_id": "parking-basic-boundary-v0"}
r,l,t
0,100,4927.891135
0,100,4932.118711
0,100,4936.337813
0,100,4940.619987
0,100,4944.852633
0,100,4949.083137
0,100,4956.599826
0,100,4960.918396
0,100,4965.195266
0,100,4969.549287
0,100,4973.887033
0,100,4978.152036
0,100,4982.334442
0,100,4986.537325
0,100,4990.861528
0,100,4995.22857
0,100,4999.498339
0,100,5003.713318
0,100,5008.060922
0,100,5012.335237
0,100,5016.569117
0,100,5020.779896
0,100,5025.051129
0,100,5029.474779
0,100,5033.742365
0,100,5037.931639
0,100,5042.14608
-14,100,5046.379141
0,100,5050.528946
0,100,5054.778051
0,100,5058.965749
0,100,5063.238988
0,100,5067.472933
0,100,5071.745898
0,100,5075.960726
0,100,5080.210227
0,100,5084.497704
0,100,5088.790534
0,100,5093.190116
0,100,5097.438375
0,100,5101.628807
0,100,5105.82313
0,100,5110.074439
0,100,5114.317454
0,100,5118.567234
0,100,5122.761022
0,100,5127.027454
0,100,5131.304167
0,100,5135.576995
0,100,5139.831058
0,100,5144.011248
0,100,5148.256208
0,100,5152.721676
0,100,5157.140449
0,100,5161.447261
0,100,5165.836305
0,100,5170.080281
0,100,5174.274266
0,100,5178.576392
0,100,5182.809891
0,100,5187.062577
0,100,5191.272955
0,100,5195.447689
0,100,5199.688013
0,100,5203.987441
0,100,5208.278837
0,100,5212.659979
0,100,5216.982665
0,100,5221.183592
0,100,5228.754563
0,100,5232.957981
0,100,5237.736291
0,100,5241.993215
0,100,5246.235032
0,100,5250.503183
0,100,5254.752355
0,100,5259.048146
0,100,5263.338016
0,100,5267.712662
0,100,5272.279027
0,100,5276.506141
0,100,5280.789869
0,100,5285.02806
0,100,5289.296096
0,100,5293.540331
0,100,5297.791797
0,100,5302.061273
0,100,5306.423436
0,100,5310.699962
0,100,5314.931914
0,100,5319.223991
0,100,5323.506607
0,100,5327.791592
0,100,5332.123416
-14,100,5336.525233
0,100,5340.765038
0,100,5345.044342
0,100,5349.331928
0,100,5353.572559
0,100,5357.767027
0,100,5361.954736
0,100,5366.20459
0,100,5370.419911
0,100,5374.655584
0,100,5378.890793
0,100,5383.123641
0,100,5387.387147
0,100,5391.696275
0,100,5395.878184
0,100,5400.184496
0,100,5404.422203
0,100,5408.624451
0,100,5412.830148
0,100,5417.006681
0,100,5421.197289
0,100,5425.381716
0,100,5429.65813
0,100,5433.858008
0,100,5438.05177
0,100,5442.300586
0,100,5446.51923
0,100,5450.835137
0,100,5455.162163
0,100,5459.497128
0,100,5463.850901
0,100,5468.252746
0,100,5472.449521
0,100,5476.719603
0,100,5480.952477
0,100,5485.182554
0,100,5489.430347
0,100,5497.219374
0,100,5501.539315
0,100,5505.829952
0,100,5510.207617
0,100,5514.45852
0,100,5518.682723
0,100,5522.987155
0,100,5527.306656
0,100,5531.55046
0,100,5535.793104
0,100,5540.012305
0,100,5544.329107
0,100,5548.585097
0,100,5552.811003
0,100,5557.031722
0,100,5561.370636
0,100,5565.60435
0,100,5569.924273
0,100,5574.322452
0,100,5578.612264
0,100,5582.820802
0,100,5587.06271
0,100,5591.377589
0,100,5595.660654
0,100,5599.925283
0,100,5604.179308
0,100,5608.450098
0,100,5612.7179
0,100,5617.039936
0,100,5621.501909
0,100,5625.862765
0,100,5630.160361
0,100,5634.489526
0,100,5638.698575
0,100,5642.970195
0,100,5647.286461
0,100,5651.538395
0,100,5655.836658
0,100,5660.04921
0,100,5664.285223
0,100,5668.608186
0,100,5672.832628
0,100,5677.075192
0,100,5681.403024
0,100,5685.732017
0,100,5690.034797
0,100,5694.364593
0,100,5698.708523
0,100,5702.950139
0,100,5707.209605
0,100,5711.513564
0,100,5715.838917
0,100,5720.110307
0,100,5724.298384
0,100,5728.592298
0,100,5732.83369
0,100,5737.029796
0,100,5741.318871
0,100,5745.612522
0,100,5749.882041
